date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:14	21090/21090	---M--	200	added ('OK')	image/jpeg	etag:%225262-5f3b1128045db%22	https://html.vecurosoft.com/playrex/dark/assets/img/widget/gal-1-6.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/widget/gal-1-6.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:14	325590/325590	---M--	200	added ('OK')	image/jpeg	etag:%224f7d6-5f3b111e1375f%22	https://html.vecurosoft.com/playrex/dark/assets/img/hero/hero-bg-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/hero/hero-bg-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:14	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Apr%202025%2009:43:10%20GMT	https://html.vecurosoft.com/playrex/dark/tournament.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/tournament.html	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:15	425919/425919	---M--	200	added ('OK')	image/jpeg	etag:%2267fbf-5f3b111e1a4bf%22	https://html.vecurosoft.com/playrex/dark/assets/img/hero/hero-bg-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/hero/hero-bg-1-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:15	438646/438646	---M--	200	added ('OK')	image/jpeg	etag:%226b176-5f3b111e4061e%22	https://html.vecurosoft.com/playrex/dark/assets/img/hero/hero-bg-1-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/hero/hero-bg-1-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:16	113169/113169	---M--	200	added ('OK')	image/jpeg	etag:%221ba11-5f3b111869466%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/match-bg-2-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/match-bg-2-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:16	87795/87795	---M--	200	added ('OK')	image/svg+xml	etag:%22156f3-5f3b11206534f%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-1.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-1.svg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:16	3899/3899	---M--	200	added ('OK')	image/jpeg	etag:%22f3b-5f3b11221ca83%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:16	3732/3732	---M--	200	added ('OK')	image/jpeg	etag:%22e94-5f3b112220903%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:16	3555/3555	---M--	200	added ('OK')	image/jpeg	etag:%22de3-5f3b11222b4e3%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:17	3523/3523	---M--	200	added ('OK')	image/jpeg	etag:%22dc3-5f3b11222f363%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-4.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:17	46318/46318	---M--	200	added ('OK')	image/svg+xml	etag:%22b4ee-5f3b112070ecf%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-2.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-2.svg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:17	4139/4139	---M--	200	added ('OK')	image/jpeg	etag:%22102b-5f3b112239f42%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-5.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-5.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:17	4147/4147	---M--	200	added ('OK')	image/jpeg	etag:%221033-5f3b11223ddc2%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-6.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-6.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:17	3903/3903	---M--	200	added ('OK')	image/jpeg	etag:%22f3f-5f3b112249942%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-7.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-7.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:18	4289/4289	---M--	200	added ('OK')	image/jpeg	etag:%2210c1-5f3b11224d7c2%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-8.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/mt-av-2-8.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:18	1079272/1079272	---M--	200	added ('OK')	image/png	etag:%221077e8-5f3b1118ba544%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/match-bg-2-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/match-bg-2-1.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:18	101974/101974	---M--	200	added ('OK')	image/svg+xml	etag:%2218e56-5f3b11208762e%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-4.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-4.svg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:18	279139/279139	---M--	200	added ('OK')	image/svg+xml	etag:%2244263-5f3b1120837ae%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-3.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-3.svg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:19	133108/133108	---M--	200	added ('OK')	image/svg+xml	etag:%22207f4-5f3b11209aeae%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-5.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-5.svg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:19	120632/120632	---M--	200	added ('OK')	image/svg+xml	etag:%221d738-5f3b11209ed2d%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-6.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/logo-2-6.svg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:19	158729/158729	---M--	200	added ('OK')	image/jpeg	etag:%2226c09-5f3b111fda893%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/game-nav-1-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/game-nav-1-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:19	93150/93150	---M--	200	added ('OK')	image/jpeg	etag:%2216bde-5f3b111fc7fb3%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/game-nav-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/game-nav-1-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:19	41429/41429	---M--	200	added ('OK')	image/jpeg	etag:%22a1d5-5f3b111fb4734%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/game-nav-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/game-nav-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:20	462045/462045	---M--	200	added ('OK')	image/jpeg	etag:%2270cdd-5f3b111fc1253%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/f-game-1-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/f-game-1-3.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:20	220843/220843	---M--	200	added ('OK')	image/jpeg	etag:%2235eab-5f3b111f991b4%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/f-game-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/f-game-1-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:20	331360/331360	---M--	200	added ('OK')	image/jpeg	etag:%2250e60-5f3b111f9ff14%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/f-game-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/f-game-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:21	1632/1632	---M--	200	added ('OK')	image/png	etag:%22660-5f3b111eadc1b%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/check-icon.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/check-icon.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:21	12338/12338	---M--	200	added ('OK')	image/svg+xml	etag:%223032-5f3b111565cba%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/about-1-1.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/about-1-1.svg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:21	16381/16381	---M--	200	added ('OK')	image/svg+xml	etag:%223ffd-5f3b11157471a%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/about-1-2.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/about-1-2.svg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:21	971759/971759	---M--	200	added ('OK')	image/png	etag:%22ed3ef-5f3b1115cf437%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/about-1-3.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/about-1-3.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:21	2115/2115	---M--	200	added ('OK')	image/png	etag:%22843-5f3b111ecb0da%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/counter-1-2.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/counter-1-2.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:21	2102270/2102270	---M--	200	added ('OK')	image/png	etag:%222013fe-5f3b111785bcc%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-1-1.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:21	2038/2038	---M--	200	added ('OK')	image/png	etag:%227f6-5f3b111ecb0da%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/counter-1-3.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/counter-1-3.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:22	379917/379917	---M--	200	added ('OK')	image/jpeg	etag:%225cc0d-5f3b1116f62f0%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/body-bg-1-2.jpg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:22	46513/46513	---M--	200	added ('OK')	image/svg+xml	etag:%22b5b1-5f3b1125fdd09%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-1-1.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-1-1.svg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:22	89253/89253	---M--	200	added ('OK')	image/svg+xml	etag:%2215ca5-5f3b11260d708%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-1-2.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-1-2.svg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:22	157416/157416	---M--	200	added ('OK')	image/svg+xml	etag:%22266e8-5f3b112615408%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-1-3.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-1-3.svg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:23	59014/59014	---M--	200	added ('OK')	image/svg+xml	etag:%22e686-5f3b11261f048%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-1-4.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-1-4.svg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:23	41212/41212	---M--	200	added ('OK')	image/svg+xml	etag:%22a0fc-5f3b112626d48%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-1-5.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-1-5.svg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:23	132554/132554	---M--	200	added ('OK')	image/svg+xml	etag:%22205ca-5f3b112634807%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-1-6.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-1-6.svg	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:23	119835/119835	---M--	200	added ('OK')	image/png	etag:%221d41b-5f3b112290de0%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-1.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:23	122045/122045	---M--	200	added ('OK')	image/png	etag:%221dcbd-5f3b11230801d%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-2.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-2.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:24	106957/106957	---M--	200	added ('OK')	image/png	etag:%221a1cd-5f3b11234393b%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-3.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-3.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:24	110920/110920	---M--	200	added ('OK')	image/png	etag:%221b148-5f3b11235239b%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-4.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-4.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:24	101453/101453	---M--	200	added ('OK')	image/png	etag:%2218c4d-5f3b1123571bb%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-5.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-5.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:24	112378/112378	---M--	200	added ('OK')	image/png	etag:%221b6fa-5f3b112365c1a%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-6.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-6.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:25	116473/116473	---M--	200	added ('OK')	image/png	etag:%221c6f9-5f3b11236c97a%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-7.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-7.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:25	100311/100311	---M--	200	added ('OK')	image/png	etag:%22187d7-5f3b11237949a%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-8.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-8.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:25	108507/108507	---M--	200	added ('OK')	image/png	etag:%221a7db-5f3b1123801fa%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-9.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-9.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:25	118627/118627	---M--	200	added ('OK')	image/png	etag:%221cf63-5f3b112291d80%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-10.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-10.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:26	111752/111752	---M--	200	added ('OK')	image/png	etag:%221b488-5f3b1122aa41f%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-11.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-11.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:26	105108/105108	---M--	200	added ('OK')	image/png	etag:%2219a94-5f3b1122ab3bf%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-12.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-12.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:26	106259/106259	---M--	200	added ('OK')	image/png	etag:%2219f13-5f3b1122c2abf%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-13.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-13.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:26	80170/80170	---M--	200	added ('OK')	image/png	etag:%221392a-5f3b1122c1b1f%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-14.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-14.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:26	92498/92498	---M--	200	added ('OK')	image/png	etag:%2216952-5f3b1122d921e%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-15.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-15.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:26	118537/118537	---M--	200	added ('OK')	image/png	etag:%221cf09-5f3b1122db15e%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-16.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-16.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:27	94075/94075	---M--	200	added ('OK')	image/png	etag:%2216f7b-5f3b1122eda3e%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-17.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-17.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:27	114669/114669	---M--	200	added ('OK')	image/png	etag:%221bfed-5f3b1122f285e%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-18.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-18.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:27	103118/103118	---M--	200	added ('OK')	image/png	etag:%22192ce-5f3b1123012bd%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-19.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-19.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:27	103165/103165	---M--	200	added ('OK')	image/png	etag:%22192fd-5f3b112315add%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-20.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-20.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
12:42:28	96751/96751	---M--	200	added ('OK')	image/png	etag:%22179ef-5f3b11231b89c%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-1-21.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-1-21.png	(from https://html.vecurosoft.com/playrex/dark/index.html)
